booker,result1,result2,result3,dev_rst1,dev_rst2,dev_rst3,url,score,game_time,log,name_team1,name_team2,In-Play,arb
Asianodds,1.44,3.25,8.9,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.11449630269855
bet-at-home,1.42,3.5,9.4,0,2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0963226165503661
bet365,1.4,4.0,10.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0642857142857143
Bethard,1.32,3.7,8.25,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.149058149058149
bwin,1.3,4.0,12.5,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0992307692307692
Interwetten,1.4,3.65,9.5,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0935214749201772
Sportingbet,1.3,4.0,12.5,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0992307692307692
best deal,1.44,4.0,12.5,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"52' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0244444444444445
10Bet,33.0,7.75,1.06,0,4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.1027315147826406
1xBet,31.0,15.0,1.03,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0697985175905627
Asianodds,40.0,8.1,1.03,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.1193305765312238
bet365,34.0,15.0,1.04,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0576168929110104
Bethard,33.0,7.75,1.06,0,4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.1027315147826406
bwin,20.0,11.5,1.04,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0984949832775919
Interwetten,32.0,13.5,1.02,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0857162309368191
Sportingbet,21.0,11.5,1.04,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.0961140308966395
best deal,40.0,15.0,1.06,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"56' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nova Kakhovka , Bukovyna , In Play Odds,1.035062893081761
10Bet,1.15,4.8,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.130530129672006
18bet,1.16,4.8,20.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.1204022988505749
1xBet,1.18,6.0,17.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.0729478231970755
Asianodds,1.16,4.85,21.0,0,3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.1158735801465984
bet-at-home,1.12,6.2,22.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.0996020108923334
bet365,1.14,7.0,21.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.0676691729323309
Bethard,1.15,4.8,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.130530129672006
bwin,1.15,6.0,15.5,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.1007480130902292
Interwetten,1.15,6.5,16.0,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.0859113712374584
Sportingbet,1.15,6.0,15.5,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.1007480130902292
best deal,1.18,7.0,22.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:10:54,Nyva Vinnytsya , Nikopol , In Play Odds,1.0357693154303325
10Bet,1.77,2.8,4.6,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
18bet,1.8,2.85,4.7,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1191987059848203
1xBet,1.8,3.2,4.98,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0688587684069613
Asianodds,1.8,2.85,4.7,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1191987059848203
bet-at-home,1.68,3.25,5.1,0,-1.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.099008834302952
bet365,1.8,3.25,5.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0632478632478632
Bethard,1.77,2.8,4.6,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
Betsafe,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
Betsson,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
bwin,1.87,3.1,4.2,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0954352415452984
Interwetten,1.65,3.25,5.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1137529137529139
NordicBet,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
Sportingbet,1.87,3.1,4.2,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0954352415452984
best deal,1.87,3.4,5.1,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,37' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:10:55,Krystal , Dinaz Vyshgorod , In Play Odds,1.0249554367201426
10Bet,1.32,3.7,8.25,0,1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.149058149058149
18bet,1.42,3.3,9.5,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.112518813037716
1xBet,1.39,3.98,9.9,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.071690842848791
Asianodds,1.42,3.3,9.4,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1136386338663835
bet-at-home,1.4,3.6,9.8,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0941043083900226
bet365,1.4,4.0,10.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0642857142857143
Bethard,1.32,3.7,8.25,0,1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.149058149058149
bwin,1.28,4.1,13.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.102075515947467
Interwetten,1.4,3.65,9.5,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0935214749201772
Sportingbet,1.28,4.1,13.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.102075515947467
best deal,1.42,4.1,13.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"53' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:55,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0250508680601433
10Bet,33.0,7.75,1.06,0,5.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.1027315147826406
1xBet,31.0,15.0,1.03,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.0697985175905627
Asianodds,40.0,8.1,1.03,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.1193305765312238
bet365,34.0,17.0,1.03,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.059109080525414
Bethard,33.0,7.75,1.06,0,5.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.1027315147826406
bwin,23.0,11.5,1.03,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.1013085690164626
Interwetten,33.0,13.5,1.02,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.0847692612398494
Sportingbet,23.0,11.5,1.03,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.1013085690164626
best deal,40.0,17.0,1.06,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"57' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nova Kakhovka , Bukovyna , In Play Odds,1.027219755826859
10Bet,1.17,4.6,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.1247237379960493
18bet,1.17,4.7,19.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.1200983910950317
1xBet,1.18,6.0,17.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0729478231970755
Asianodds,1.17,4.65,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.1223861970890834
bet365,1.18,6.0,17.0,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0729478231970755
Bethard,1.17,4.6,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.1247237379960493
bwin,1.15,6.0,16.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0987318840579712
Interwetten,1.15,6.5,16.0,0,-3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0859113712374584
Sportingbet,1.15,6.0,16.0,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0987318840579712
best deal,1.18,6.5,19.0,0,-3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 2:1 (2:1, 0:0)",2019-08-20 10:00:00,2019-08-20 11:11:56,Nyva Vinnytsya , Nikopol , In Play Odds,1.0539353599121664
10Bet,1.77,2.8,4.6,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
18bet,1.8,2.85,4.7,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1191987059848203
1xBet,1.8,3.2,4.98,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.0688587684069613
Asianodds,1.8,2.85,4.7,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1191987059848203
bet-at-home,1.68,3.25,5.1,0,-1.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.099008834302952
bet365,1.8,3.25,5.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.0632478632478632
Bethard,1.77,2.8,4.6,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
Betsafe,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
Betsson,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
bwin,1.87,3.1,4.2,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.0954352415452984
Interwetten,1.65,3.25,5.0,0,-1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1137529137529139
NordicBet,1.7,3.4,4.35,0,-2.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.1122379986477349
Sportingbet,1.87,3.1,4.2,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.0954352415452984
best deal,1.87,3.4,5.1,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,38' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:11:57,Krystal , Dinaz Vyshgorod , In Play Odds,1.0249554367201426
10Bet,1.32,3.7,8.25,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.149058149058149
18bet,1.41,3.35,10.0,0,3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1077273208425957
1xBet,1.39,3.98,9.9,0,-2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.071690842848791
Asianodds,1.4,3.35,9.8,0,3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.114833993298812
bet-at-home,1.4,3.6,10.0,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0920634920634922
bet365,1.4,4.0,10.0,0,-2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0642857142857143
Bethard,1.32,3.7,8.25,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.149058149058149
bwin,1.36,3.7,10.5,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1008024831554244
Interwetten,1.35,3.65,10.25,0,0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.112274319090223
Sportingbet,1.36,3.7,10.5,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1008024831554244
best deal,1.41,4.0,10.5,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"54' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0544579533941236
10Bet,33.0,7.75,1.06,0,5.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"58' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Nova Kakhovka , Bukovyna , In Play Odds,1.1027315147826406
1xBet,36.0,15.0,1.03,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"58' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Nova Kakhovka , Bukovyna , In Play Odds,1.0653182308522116
Asianodds,40.0,8.1,1.03,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"58' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Nova Kakhovka , Bukovyna , In Play Odds,1.1193305765312238
bet365,34.0,17.0,1.03,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"58' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:12:58,Nova Kakhovka , Bukovyna , In Play Odds,1.059109080525414
